SamplingTime, AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ, MagneticFieldX, MagneticFieldY, MagneticFieldZ, Latitude
1763784805.841283, 0.156072, 0.042198, -9.783157, -0.002441, 0.003413, -0.001546, -95.165924, 237.771210, 816.220276, 34.136307
1763784805.851281, 0.159514, 0.031125, -9.782858, -0.003240, 0.002967, -0.002394, -95.313034, 237.879135, 816.294617, 34.136307
1763784805.860984, 0.158017, 0.033070, -9.775825, -0.002216, 0.002692, -0.002141, -95.323639, 237.992264, 816.086670, 34.136307
1763784805.871289, 0.149937, 0.038158, -9.772533, -0.003251, 0.002174, -0.002827, -95.357117, 237.835648, 816.269165, 34.136307
1763784805.881285, 0.146046, 0.044442, -9.776573, -0.001701, 0.002267, -0.002838, -95.303192, 237.817871, 816.275452, 34.136307
1763784805.891296, 0.152032, 0.038307, -9.780015, -0.003873, 0.003149, -0.000961, -95.323792, 237.812790, 816.273132, 34.136307
1763784805.901319, 0.149488, 0.042946, -9.767595, -0.003581, 0.001153, -0.003561, -95.240112, 237.717972, 816.383301, 34.136307
1763784805.911283, 0.144251, 0.042497, -9.773730, -0.003282, 0.002307, -0.001923, -95.291153, 237.921844, 816.389160, 34.136307
1763784805.921283, 0.163105, 0.030526, -9.786898, -0.002803, 0.002812, -0.002141, -95.026520, 237.761948, 816.306030, 34.136307
1763784805.931285, 0.144550, 0.029030, -9.783456, -0.003453, 0.003552, -0.003074, -95.046448, 237.823135, 816.451477, 34.136307
1763784805.941332, 0.139462, 0.038158, -9.768492, -0.003279, 0.003000, -0.002605, -95.249359, 237.712662, 816.300964, 34.136307
1763784805.951286, 0.164751, 0.040552, -9.785102, -0.002046, 0.002305, -0.001340, -95.152069, 238.140427, 816.456421, 34.136307
1763784805.961284, 0.153379, 0.033668, -9.785850, -0.001807, 0.001993, -0.002663, -95.242264, 237.764435, 816.565308, 34.136307
1763784805.971283, 0.160561, 0.034716, -9.784953, -0.003520, 0.003006, -0.003814, -95.239441, 237.977921, 816.454590, 34.136307
