SamplingTime, AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ, MagneticFieldX, MagneticFieldY, MagneticFieldZ, Latitude
1763784489.277601, 0.176123, -0.307356, -9.742455, 0.227727, 0.377434, 0.000935, -93.829498, 236.213135, 816.959961, 34.136307
1763784489.287571, 0.378583, -0.441431, -9.690681, 0.206911, 0.368643, 0.003224, -93.793030, 236.118164, 817.071350, 34.136307
1763784489.297572, 0.468964, -0.518045, -9.698312, 0.172828, 0.348732, 0.000749, -93.587555, 236.268600, 816.937439, 34.136307
1763784489.307573, 0.596605, -0.603638, -9.653421, 0.140127, 0.327468, -0.000244, -93.710480, 236.084518, 817.065613, 34.136307
1763784489.317610, 0.613065, -0.584185, -9.657910, 0.104604, 0.306205, -0.002340, -93.486801, 236.185028, 817.068726, 34.136307
1763784489.327574, 0.664241, -0.607080, -9.671378, 0.072499, 0.282605, -0.002184, -93.355835, 236.243576, 816.972656, 34.136307
1763784489.337573, 0.715417, -0.595558, -9.651027, 0.042314, 0.255880, -0.005356, -93.275345, 236.246048, 817.044006, 34.136307
1763784489.347570, 0.755371, -0.582988, -9.682750, 0.009956, 0.227265, -0.010640, -93.179642, 236.218826, 816.920776, 34.136307
1763784489.357607, 0.786795, -0.580744, -9.678560, -0.018561, 0.198883, -0.012610, -93.365067, 236.012665, 817.022156, 34.136307
1763784489.367575, 0.822408, -0.529119, -9.689633, -0.044989, 0.167993, -0.012644, -93.036606, 236.184311, 817.034424, 34.136307
1763784489.377570, 0.855927, -0.503680, -9.705794, -0.066167, 0.133513, -0.014100, -92.889282, 236.195679, 816.844299, 34.136307
1763784489.387602, 0.892139, -0.461333, -9.706692, -0.086193, 0.098995, -0.015573, -93.001816, 236.134995, 816.802246, 34.136307
1763784489.396668, 0.929250, -0.423474, -9.727342, -0.100020, 0.062163, -0.017355, -92.950165, 236.268204, 817.122559, 34.136307
1763784489.407572, 0.939575, -0.379182, -9.733328, -0.110176, 0.024118, -0.020490, -92.994370, 236.150513, 816.958862, 34.136307
1763784489.416637, 0.966210, -0.334590, -9.756521, -0.118842, -0.016437, -0.019012, -92.870865, 236.310318, 816.926208, 34.136307
1763784489.427574, 0.965761, -0.295834, -9.754127, -0.126185, -0.056217, -0.019821, -92.955673, 236.237320, 816.999756, 34.136307
1763784489.437576, 0.981473, -0.256030, -9.755474, -0.128979, -0.095956, -0.020842, -93.016159, 236.266312, 816.954163, 34.136307
1763784489.447570, 0.969203, -0.230292, -9.784504, -0.130147, -0.137893, -0.020654, -93.003693, 236.449554, 816.858582, 34.136307
1763784489.457581, 0.954838, -0.207996, -9.782259, -0.129290, -0.178018, -0.021110, -93.185089, 236.430191, 816.840027, 34.136307
1763784489.467578, 0.932542, -0.166397, -9.773879, -0.127410, -0.215961, -0.019767, -93.415970, 236.225830, 816.816711, 34.136307
1763784489.477571, 0.915034, -0.155473, -9.786599, -0.126798, -0.254467, -0.019450, -93.311432, 236.447037, 816.764221, 34.136307
1763784489.487582, 0.879121, -0.131382, -9.781511, -0.125303, -0.291945, -0.019325, -93.474838, 236.509583, 816.440308, 34.136307
1763784489.497572, 0.848894, -0.120309, -9.774478, -0.121499, -0.328947, -0.016749, -93.456177, 236.522064, 816.738770, 34.136307
1763784489.507577, 0.801459, -0.088286, -9.807398, -0.119143, -0.365129, -0.016556, -93.690826, 236.581406, 816.540771, 34.136307
1763784489.517585, 0.753425, -0.102951, -9.806949, -0.117583, -0.399609, -0.015225, -93.887314, 236.644608, 816.650452, 34.136307
1763784489.527584, 0.697910, -0.088735, -9.805603, -0.113218, -0.434423, -0.015050, -94.151901, 236.833176, 816.565552, 34.136307
1763784489.537571, 0.626533, -0.073173, -9.818322, -0.112338, -0.465837, -0.013330, -94.285645, 236.576096, 816.604248, 34.136307
1763784489.547571, 0.559345, -0.081403, -9.818322, -0.109519, -0.494004, -0.012089, -94.358093, 237.025299, 816.669006, 34.136307
1763784489.557583, 0.468066, -0.090830, -9.828048, -0.110049, -0.517068, -0.010506, -94.538239, 236.779327, 816.458984, 34.136307
1763784489.567214, 0.340426, -0.094122, -9.855581, -0.112756, -0.528683, -0.010500, -94.901932, 236.823013, 816.840759, 34.136307
1763784489.577269, 0.125995, -0.096516, -9.918130, -0.117713, -0.520985, -0.006989, -95.007767, 237.052460, 816.695251, 34.136307
1763784489.587579, -0.161309, -0.071976, -9.873388, -0.120760, -0.499260, -0.004266, -95.125305, 237.097946, 816.767456, 34.136307
1763784489.597572, -0.332495, -0.002993, -9.763405, -0.115458, -0.469338, -0.003419, -95.217575, 236.910614, 816.853210, 34.136307
