SamplingTime, AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ, MagneticFieldX, MagneticFieldY, MagneticFieldZ, Latitude
1763771584.395477, 0.151433, 0.048183, -9.768642, -0.003707, 0.003411, -0.004423, -87.114334, 238.755173, 818.177917, 34.136306
1763771584.405475, 0.144550, 0.049530, -9.772084, -0.002964, 0.001848, -0.001994, -87.205368, 238.436417, 818.191956, 34.136306
1763771584.415476, 0.161908, 0.056563, -9.777321, -0.003363, 0.003370, -0.003265, -87.147308, 238.472687, 818.482178, 34.136306
1763771584.425487, 0.154875, 0.049979, -9.758916, -0.002942, 0.003370, -0.003029, -87.235443, 238.555740, 818.451172, 34.136306
1763771584.435190, 0.163554, 0.041899, -9.769690, -0.002249, 0.002705, -0.002672, -87.072968, 238.741211, 818.386597, 34.136306
1763771584.445478, 0.152780, 0.061800, -9.783606, -0.002978, 0.004643, -0.002924, -87.063873, 238.720123, 818.327148, 34.136306
1763771584.455478, 0.154725, 0.043844, -9.777770, -0.004560, 0.003724, -0.003570, -87.182663, 238.494476, 818.610352, 34.136306
1763771584.465077, 0.154725, 0.043844, -9.777770, -0.002843, 0.003202, -0.001214, -87.439941, 238.658661, 818.363464, 34.136306
1763771584.475478, 0.156970, 0.057910, -9.772233, -0.002675, 0.003061, -0.002214, -87.166687, 238.586349, 818.490356, 34.136306
1763771584.485196, 0.152780, 0.049081, -9.773580, -0.002675, 0.003061, -0.002214, -87.282455, 238.849030, 818.468506, 34.136306
1763771584.495480, 0.150386, 0.054019, -9.777171, -0.002778, 0.003316, -0.002817, -87.327515, 238.839035, 818.559082, 34.136306
1763771584.505490, 0.150535, 0.060304, -9.771784, -0.003518, 0.001232, -0.002300, -87.218552, 238.998245, 818.371826, 34.136306
1763771584.515085, 0.162806, 0.042796, -9.786150, -0.001998, 0.002260, -0.002344, -87.348389, 238.905304, 818.465088, 34.136306
1763771584.525476, 0.167893, 0.064793, -9.778967, -0.003042, 0.002728, -0.002347, -87.104752, 238.618500, 818.450073, 34.136306
1763771584.535209, 0.153528, 0.045041, -9.785252, -0.002349, 0.002710, -0.003199, -87.151947, 238.811569, 818.419556, 34.136306
1763771584.545481, 0.162058, 0.047734, -9.786748, -0.002062, 0.003522, -0.002019, -87.183548, 238.754288, 818.540649, 34.136306
1763771584.555477, 0.153379, 0.045789, -9.776573, -0.003164, 0.003165, -0.003824, -87.125931, 238.759964, 818.343872, 34.136306
1763771584.565081, 0.149039, 0.047585, -9.769690, -0.003164, 0.003165, -0.003824, -87.229095, 238.560440, 818.222961, 34.136306
1763771584.575477, 0.148740, 0.046238, -9.764901, -0.004493, 0.003851, -0.003488, -87.164642, 238.709702, 818.331787, 34.136306
1763771584.585216, 0.161758, 0.041300, -9.780763, -0.002265, 0.003041, -0.002234, -87.139633, 238.749420, 818.368286, 34.136306
1763771584.595478, 0.163554, 0.050877, -9.781661, -0.004192, 0.002991, -0.002102, -87.197998, 238.713135, 818.397461, 34.136306
1763771584.605477, 0.163255, 0.042946, -9.769690, -0.002757, 0.002544, -0.001725, -87.126907, 238.826508, 818.118652, 34.136306
1763771584.615078, 0.148889, 0.050578, -9.787047, -0.001753, 0.002099, -0.001725, -87.162369, 238.719788, 818.503784, 34.136306
1763771584.625477, 0.165499, 0.064943, -9.783905, -0.003103, 0.002653, -0.002531, -86.929886, 238.877914, 818.451233, 34.136306
1763771584.635217, 0.154576, 0.048931, -9.773281, -0.003416, 0.002474, -0.002470, -87.251144, 238.901886, 818.437561, 34.136306
1763771584.645477, 0.151733, 0.060304, -9.798270, -0.003897, 0.002533, -0.001091, -87.266190, 238.755295, 818.260376, 34.136306
1763771584.655488, 0.159065, 0.057461, -9.783007, -0.002318, 0.003267, -0.002485, -87.099533, 238.687759, 818.334351, 34.136306
1763771584.665077, 0.153528, 0.042796, -9.786599, -0.004130, 0.003597, -0.001023, -87.138153, 238.554504, 818.408752, 34.136306
1763771584.675477, 0.153528, 0.043694, -9.779566, -0.002352, 0.002888, -0.003017, -87.094772, 238.623657, 818.484192, 34.136306
1763771584.685227, 0.148291, 0.042497, -9.779566, -0.002198, 0.002739, -0.002561, -87.286224, 238.750641, 818.496582, 34.136306
1763771584.695475, 0.161758, 0.039504, -9.775825, -0.002640, 0.003136, -0.000831, -87.346985, 238.473236, 818.286987, 34.136306
1763771584.705479, 0.150386, 0.047136, -9.767894, -0.003552, 0.002215, -0.003578, -87.427155, 238.421799, 818.500061, 34.136306
1763771584.715075, 0.150984, 0.051026, -9.783456, -0.002052, 0.001545, -0.002591, -87.238266, 238.753647, 818.421387, 34.136306
1763771584.725476, 0.150835, 0.053570, -9.771635, -0.002660, 0.003093, -0.002610, -87.070099, 238.856705, 818.517334, 34.136306
1763771584.735233, 0.159514, 0.052074, -9.784653, -0.003209, 0.003946, -0.002278, -87.348022, 238.725983, 818.689148, 34.136306
1763771584.745477, 0.168492, 0.055964, -9.789142, -0.002389, 0.002271, -0.002306, -87.237747, 238.718765, 818.386719, 34.136306
1763771584.755476, 0.160112, 0.046388, -9.778518, -0.002083, 0.002341, -0.002760, -87.321396, 238.695648, 818.420105, 34.136306
1763771584.765078, 0.154875, 0.055516, -9.776423, -0.002998, 0.003254, -0.002660, -87.288086, 238.895081, 818.249207, 34.136306
1763771584.775492, 0.157119, 0.058808, -9.773131, -0.002923, 0.002915, -0.003153, -87.411255, 238.937775, 818.505127, 34.136306
1763771584.785260, 0.146046, 0.049979, -9.782558, -0.002864, 0.002934, -0.001168, -87.312775, 238.931152, 818.450317, 34.136306
1763771584.795477, 0.149189, 0.052972, -9.777321, -0.003029, 0.003105, -0.001553, -87.302963, 238.558350, 818.653687, 34.136306
1763771584.805476, 0.153079, 0.052972, -9.776423, -0.003054, 0.003363, -0.002117, -87.067627, 238.695419, 818.406372, 34.136306
1763771584.815080, 0.157568, 0.053870, -9.789142, -0.003807, 0.003138, -0.001459, -87.264557, 238.566681, 818.513245, 34.136306
1763771584.825472, 0.157568, 0.049231, -9.781511, -0.003006, 0.002311, -0.001575, -87.417191, 238.816055, 818.266602, 34.136306
1763771584.835250, 0.146794, 0.058957, -9.789292, -0.001776, 0.002498, -0.002673, -87.323181, 238.791641, 818.542969, 34.136306
1763771584.845480, 0.153229, 0.057610, -9.774478, -0.001951, 0.002604, -0.002174, -87.265854, 238.650070, 818.431335, 34.136306
1763771584.855477, 0.149338, 0.053570, -9.778967, -0.003413, 0.002510, -0.002609, -87.216217, 238.999405, 818.256226, 34.136306
1763771584.865086, 0.149787, 0.062997, -9.789741, -0.002135, 0.003709, -0.002290, -87.221924, 239.106552, 818.169983, 34.136306
1763771584.875477, 0.157419, 0.049081, -9.774179, -0.003542, 0.003740, -0.001648, -86.845230, 239.060898, 818.195374, 34.136306
1763771584.885287, 0.159663, 0.047136, -9.776124, -0.001580, 0.003047, -0.001077, -87.064957, 238.923386, 818.195618, 34.136306
1763771584.895484, 0.165649, 0.057162, -9.778219, -0.002710, 0.002537, -0.002120, -87.149750, 238.930908, 818.332214, 34.136306
1763771584.905488, 0.160860, 0.049979, -9.771934, -0.002203, 0.002631, -0.003353, -87.007050, 239.015060, 818.340820, 34.136306
1763771584.915074, 0.155922, 0.049231, -9.777620, -0.003724, 0.004465, -0.002525, -87.184433, 238.885193, 818.349243, 34.136306
1763771584.925480, 0.157119, 0.048632, -9.776423, -0.002959, 0.003121, -0.002647, -87.189041, 238.847137, 818.200806, 34.136306
1763771584.935265, 0.159813, 0.052373, -9.767146, -0.002304, 0.002031, -0.002381, -87.149246, 238.923920, 818.322510, 34.136306
1763771584.945478, 0.156521, 0.054468, -9.776124, -0.002944, 0.003549, -0.001620, -87.062393, 238.876923, 818.343445, 34.136306
1763771584.955477, 0.157568, 0.052373, -9.777770, -0.002219, 0.003255, -0.003026, -87.119797, 239.015137, 818.365723, 34.136306
1763771584.965074, 0.136769, 0.059855, -9.776872, -0.002049, 0.002850, -0.001464, -86.972824, 238.930603, 818.454468, 34.136306
1763771584.975479, 0.160412, 0.045939, -9.768492, -0.002592, 0.002495, -0.002692, -87.220459, 239.082703, 818.300537, 34.136306
1763771584.985274, 0.152780, 0.051176, -9.772682, -0.001672, 0.003108, -0.003595, -87.176605, 238.886597, 818.377197, 34.136306
1763771584.995479, 0.163853, 0.054767, -9.778368, -0.003192, 0.003180, -0.003451, -87.185593, 239.072754, 818.339233, 34.136306
1763771585.005480, 0.157419, 0.057610, -9.773580, -0.002866, 0.003320, -0.003003, -87.025955, 239.126251, 818.319336, 34.136306
1763771585.015077, 0.146645, 0.053421, -9.761609, -0.002927, 0.003507, -0.002264, -87.424393, 238.788483, 818.459900, 34.136306
1763771585.025479, 0.155623, 0.049530, -9.777471, -0.002714, 0.004013, -0.001826, -87.259613, 238.859314, 818.512207, 34.136306
1763771585.035284, 0.156521, 0.048034, -9.781361, -0.000878, 0.004352, -0.001359, -87.029938, 238.889847, 818.285461, 34.136306
1763771585.045478, 0.160112, 0.059107, -9.776124, -0.002699, 0.002912, -0.002009, -87.100067, 239.031204, 818.373352, 34.136306
1763771585.055480, 0.153678, 0.041150, -9.768941, -0.003087, 0.002556, -0.002161, -87.177078, 238.936127, 818.348511, 34.136306
1763771585.065077, 0.158765, 0.043545, -9.776124, -0.003326, 0.002749, -0.004371, -87.127472, 238.732376, 818.345337, 34.136306
1763771585.075489, 0.157269, 0.060903, -9.779715, -0.002294, 0.003302, -0.003622, -87.231598, 238.580521, 818.446655, 34.136306
1763771585.085320, 0.158765, 0.048483, -9.767295, -0.003749, 0.002801, -0.002736, -87.071350, 238.668869, 818.423889, 34.136306
1763771585.095477, 0.155922, 0.058508, -9.779416, -0.001946, 0.002010, -0.002786, -87.079285, 238.751404, 818.447754, 34.136306
1763771585.105484, 0.157269, 0.054169, -9.772383, -0.002961, 0.003060, -0.002955, -87.079407, 238.745743, 818.418701, 34.136306
1763771585.115074, 0.143502, 0.043096, -9.773730, -0.002358, 0.003660, -0.002909, -87.048798, 238.907944, 818.240906, 34.136306
1763771585.125478, 0.152481, 0.042497, -9.786000, -0.002029, 0.002174, -0.003549, -87.160461, 238.901489, 818.427063, 34.136306
1763771585.135300, 0.155623, 0.056413, -9.776423, -0.003425, 0.003371, -0.001499, -87.260941, 238.950134, 818.365234, 34.136306
1763771585.145477, 0.153827, 0.054318, -9.774628, -0.003825, 0.001844, -0.001974, -87.275940, 238.963211, 818.297424, 34.136306
1763771585.155480, 0.160412, 0.058209, -9.781511, -0.002315, 0.002155, -0.002571, -87.205231, 238.815186, 818.285583, 34.136306
1763771585.165082, 0.155174, 0.058957, -9.792135, -0.002959, 0.001944, -0.001177, -87.160538, 238.676041, 818.258240, 34.136306
1763771585.175479, 0.155174, 0.039055, -9.770887, -0.001838, 0.002811, -0.001718, -87.130569, 239.007339, 818.177551, 34.136306
1763771585.185308, 0.162207, 0.031723, -9.771635, -0.003606, 0.003173, -0.003115, -87.127365, 239.041641, 818.385559, 34.136306
1763771585.195502, 0.158765, 0.055216, -9.768343, -0.001590, 0.003781, -0.002076, -87.067734, 239.125565, 818.402222, 34.136306
1763771585.205478, 0.154576, 0.066888, -9.789442, -0.002702, 0.001987, -0.002061, -86.985733, 238.815979, 818.361633, 34.136306
1763771585.215074, 0.155324, 0.041599, -9.775974, -0.001579, 0.001891, -0.000489, -87.124725, 238.933182, 818.361145, 34.136306
1763771585.224721, 0.152930, 0.053421, -9.777620, -0.002315, 0.001665, -0.001831, -87.074387, 239.006165, 818.386597, 34.136306
1763771585.235315, 0.166547, 0.056264, -9.776872, -0.002436, 0.002741, -0.001266, -87.062973, 238.809189, 818.415527, 34.136306
1763771585.245479, 0.161160, 0.046986, -9.771485, -0.002524, 0.003420, -0.002851, -87.255447, 238.920303, 818.285522, 34.136306
1763771585.255478, 0.162357, 0.044143, -9.785102, -0.001384, 0.001866, -0.003151, -87.162521, 238.975754, 818.221680, 34.136306
1763771585.265482, 0.160262, 0.044742, -9.768941, -0.003294, 0.003394, -0.004118, -87.144791, 238.860809, 818.207031, 34.136306
1763771585.275478, 0.149189, 0.047585, -9.775076, -0.002884, 0.003527, -0.002183, -87.098587, 238.978516, 818.266479, 34.136306
1763771585.285325, 0.141707, 0.055366, -9.779117, -0.002355, 0.003188, -0.002454, -86.933960, 238.787933, 818.188843, 34.136306
1763771585.295512, 0.147393, 0.057162, -9.780613, -0.003185, 0.002296, -0.003753, -87.216492, 238.995895, 818.432739, 34.136306
1763771585.305480, 0.153379, 0.057910, -9.774777, -0.002870, 0.003405, -0.002208, -87.191879, 239.234390, 818.222656, 34.136306
1763771585.315077, 0.155773, 0.059556, -9.776872, -0.001354, 0.004631, -0.001828, -87.265015, 238.807404, 818.458435, 34.136306
1763771585.325478, 0.150386, 0.054169, -9.771934, -0.003140, 0.002878, -0.002193, -87.188995, 239.046707, 818.287476, 34.136306
1763771585.335332, 0.142156, 0.051026, -9.768043, -0.002755, 0.002615, -0.003200, -87.017899, 239.122650, 818.227478, 34.136306
1763771585.345491, 0.155623, 0.035614, -9.778967, -0.001249, 0.003501, -0.003306, -87.130402, 239.069489, 818.348877, 34.136306
1763771585.355486, 0.162058, 0.056862, -9.783456, -0.002267, 0.003676, -0.003326, -87.212814, 239.006317, 818.429077, 34.136306
1763771585.365080, 0.162656, 0.040851, -9.780463, -0.002829, 0.003222, -0.002467, -87.301483, 239.283813, 818.235107, 34.136306
1763771585.375480, 0.149787, 0.043844, -9.775226, -0.002208, 0.004109, -0.002041, -86.984711, 239.142288, 818.385010, 34.136306
1763771585.385366, 0.151284, 0.051475, -9.785701, -0.003001, 0.002878, -0.002556, -87.011581, 239.197281, 818.383972, 34.136306
1763771585.395486, 0.153827, 0.049380, -9.778518, -0.003299, 0.002015, -0.002586, -87.210678, 239.105927, 818.281433, 34.136306
1763771585.405479, 0.149937, 0.048333, -9.767894, -0.003619, 0.003198, -0.003530, -87.080322, 239.139099, 818.453430, 34.136306
1763771585.415480, 0.147992, 0.049231, -9.766248, -0.003853, 0.002997, -0.000412, -87.202545, 239.165482, 818.403320, 34.136306
1763771585.425477, 0.167295, 0.053720, -9.776722, -0.002121, 0.003416, -0.003782, -87.309616, 239.155869, 818.303955, 34.136306
1763771585.435372, 0.161010, 0.052523, -9.783905, -0.002154, 0.001850, -0.001613, -87.163345, 239.166550, 818.255371, 34.136306
1763771585.445478, 0.148740, 0.053870, -9.783307, -0.001286, 0.002911, -0.003735, -87.209366, 238.926712, 818.380005, 34.136306
1763771585.455478, 0.158616, 0.054618, -9.763704, -0.002741, 0.002660, -0.002531, -86.855667, 238.959656, 818.382202, 34.136306
1763771585.465079, 0.151433, 0.048632, -9.769690, -0.003153, 0.003642, -0.001739, -87.055679, 239.184158, 818.382202, 34.136306
