SamplingTime, AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ, MagneticFieldX, MagneticFieldY, MagneticFieldZ, Latitude
1763770064.900687, -0.064045, -0.050877, -9.773281, -0.001507, 0.003413, 0.007506, -90.098618, 280.924561, 818.506775, 34.136307
1763770064.910711, -0.072425, -0.051475, -9.776573, -0.001272, 0.003193, 0.007283, -90.100128, 281.058594, 818.583740, 34.136307
1763770064.920683, -0.071676, -0.040552, -9.775675, -0.000383, 0.003223, 0.007996, -90.043106, 280.933075, 818.507202, 34.136307
1763770064.930683, -0.060154, -0.049231, -9.781960, -0.001095, 0.004580, 0.008212, -90.222961, 280.948669, 818.832520, 34.136307
1763770064.940682, -0.073023, -0.055366, -9.772982, -0.001173, 0.005005, 0.007876, -89.798660, 281.009644, 818.620239, 34.136307
1763770064.950682, -0.073023, -0.055366, -9.772982, -0.000352, 0.004593, 0.009928, -90.122681, 280.933685, 818.676575, 34.136307
1763770064.960719, -0.058957, -0.051625, -9.776872, -0.001821, 0.005608, 0.009321, -90.060623, 280.870300, 818.629333, 34.136307
1763770064.970684, -0.057311, -0.050428, -9.770138, -0.000004, 0.002966, 0.010278, -90.002563, 280.967285, 818.466919, 34.136307
1763770064.980697, -0.066439, -0.048183, -9.771036, -0.002281, 0.003026, 0.009750, -89.948898, 280.962341, 818.674927, 34.136307
1763770064.990681, -0.064045, -0.058808, -9.779416, -0.001258, 0.004662, 0.008395, -89.908112, 280.807098, 818.576294, 34.136307
1763770065.000688, -0.061950, -0.051326, -9.773430, -0.001545, 0.003785, 0.009199, -89.871597, 280.861816, 818.740845, 34.136307
1763770065.010386, -0.070030, -0.054468, -9.780463, -0.002780, 0.002671, 0.008412, -90.153870, 280.907410, 818.489136, 34.136307
1763770065.020682, -0.073322, -0.065392, -9.775675, -0.004718, 0.001417, 0.009435, -89.916336, 280.874084, 818.503296, 34.136307
1763770065.030690, -0.061052, -0.052373, -9.769540, -0.003543, 0.002172, 0.007136, -90.072678, 280.947266, 818.476501, 34.136307
1763770065.040686, -0.070030, -0.063746, -9.777920, -0.002954, 0.002243, 0.007128, -90.066742, 280.945007, 818.596558, 34.136307
1763770065.050693, -0.059705, -0.055665, -9.777171, -0.004146, 0.001500, 0.005482, -89.961777, 280.744080, 818.456604, 34.136307
1763770065.060682, -0.058359, -0.046687, -9.774029, -0.003631, 0.000984, 0.006434, -90.056030, 280.866882, 818.633423, 34.136307
1763770065.070679, -0.064943, -0.052224, -9.780463, -0.003671, 0.000336, 0.005277, -89.899734, 280.780701, 818.285828, 34.136307
1763770065.080685, -0.056862, -0.031424, -9.777770, -0.005301, 0.001286, 0.003484, -90.029556, 280.841248, 818.443665, 34.136307
1763770065.090679, -0.064344, -0.039355, -9.775974, -0.004363, 0.000485, 0.002385, -90.009247, 280.902344, 818.439209, 34.136307
1763770065.100696, -0.068833, -0.047585, -9.774777, -0.005225, 0.001865, 0.002378, -89.988022, 280.713440, 818.429626, 34.136307
1763770065.110679, -0.066140, -0.054917, -9.787496, -0.005620, 0.002421, 0.002705, -89.977127, 280.835815, 818.471558, 34.136307
1763770065.120681, -0.069432, -0.048034, -9.780015, -0.004844, -0.000018, 0.000535, -89.879486, 280.818329, 818.608032, 34.136307
1763770065.130679, -0.070330, -0.043395, -9.781960, -0.005045, 0.001818, 0.000287, -89.926743, 280.809143, 818.577637, 34.136307
1763770065.140678, -0.074071, -0.048333, -9.771635, -0.005115, 0.001602, 0.000817, -89.973373, 281.002350, 818.573853, 34.136307
1763770065.150695, -0.079308, -0.041300, -9.795128, -0.003382, 0.002854, -0.001479, -89.919800, 280.839111, 818.700562, 34.136307
1763770065.160678, -0.067337, -0.054468, -9.776573, -0.003785, 0.002342, -0.001943, -89.918976, 280.903870, 818.622314, 34.136307
1763770065.170689, -0.066439, -0.048632, -9.786000, -0.004539, 0.003139, -0.003377, -89.926086, 280.926697, 818.480103, 34.136307
1763770065.180679, -0.078560, -0.040851, -9.772233, -0.002329, 0.003106, -0.003685, -89.909042, 280.948792, 818.362854, 34.136307
1763770065.190686, -0.057760, -0.052672, -9.777171, -0.003335, 0.002980, -0.004920, -89.871338, 281.135071, 818.497986, 34.136307
